danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,like
0.843,0.571,9,-6.409,0,0.33,0.289,0.00023,0.0732,0.504,149.732,audio_features,3Snj468of5KdZ0WSwnxcZr,spotify:track:3Snj468of5KdZ0WSwnxcZr,https://api.spotify.com/v1/tracks/3Snj468of5KdZ0WSwnxcZr,https://api.spotify.com/v1/audio-analysis/3Snj468of5KdZ0WSwnxcZr,260497,4,0
0.334,0.619,7,-6.193,0,0.0307,0.364,0.733,0.282,0.307,133.41,audio_features,4cFp6wXT8gmno9H84najdB,spotify:track:4cFp6wXT8gmno9H84najdB,https://api.spotify.com/v1/tracks/4cFp6wXT8gmno9H84najdB,https://api.spotify.com/v1/audio-analysis/4cFp6wXT8gmno9H84najdB,254837,4,1
0.284,0.384,2,-9.407,0,0.0362,0.672,0.89,0.151,0.595,150.696,audio_features,5erf5oeiaAntS7CV4tcG6r,spotify:track:5erf5oeiaAntS7CV4tcG6r,https://api.spotify.com/v1/tracks/5erf5oeiaAntS7CV4tcG6r,https://api.spotify.com/v1/audio-analysis/5erf5oeiaAntS7CV4tcG6r,99120,4,1
0.556,0.446,5,-7.307,1,0.0357,0.566,0.888,0.0983,0.42,101.536,audio_features,4vYtXKr6QdhVWtsz5aTBzh,spotify:track:4vYtXKr6QdhVWtsz5aTBzh,https://api.spotify.com/v1/tracks/4vYtXKr6QdhVWtsz5aTBzh,https://api.spotify.com/v1/audio-analysis/4vYtXKr6QdhVWtsz5aTBzh,95250,4,1
0.39,0.493,9,-6.553,1,0.0404,0.529,0.918,0.0964,0.238,123.648,audio_features,3QlwoX55Qv8ZYHn7cTEqeq,spotify:track:3QlwoX55Qv8ZYHn7cTEqeq,https://api.spotify.com/v1/tracks/3QlwoX55Qv8ZYHn7cTEqeq,https://api.spotify.com/v1/audio-analysis/3QlwoX55Qv8ZYHn7cTEqeq,269374,4,1
0.383,0.45,3,-7.284,0,0.0387,0.754,0.941,0.134,0.198,104.385,audio_features,14BWeCnhiAZO4l316pG9N7,spotify:track:14BWeCnhiAZO4l316pG9N7,https://api.spotify.com/v1/tracks/14BWeCnhiAZO4l316pG9N7,https://api.spotify.com/v1/audio-analysis/14BWeCnhiAZO4l316pG9N7,101651,4,1
0.367,0.347,1,-7.628,1,0.0467,0.847,0.731,0.0879,0.208,82.379,audio_features,1cLwm9dinKGwMSVgrjtrsT,spotify:track:1cLwm9dinKGwMSVgrjtrsT,https://api.spotify.com/v1/tracks/1cLwm9dinKGwMSVgrjtrsT,https://api.spotify.com/v1/audio-analysis/1cLwm9dinKGwMSVgrjtrsT,149119,4,1
0.515,0.364,7,-6.307,0,0.0432,0.766,0.486,0.0871,0.337,137.727,audio_features,16X2A8tGdA5tiPGA82myFp,spotify:track:16X2A8tGdA5tiPGA82myFp,https://api.spotify.com/v1/tracks/16X2A8tGdA5tiPGA82myFp,https://api.spotify.com/v1/audio-analysis/16X2A8tGdA5tiPGA82myFp,124000,4,1
0.365,0.395,5,-7.221,0,0.0357,0.72,0.959,0.0783,0.191,143.944,audio_features,6GKA0xx0NLsGr2Luw6oSez,spotify:track:6GKA0xx0NLsGr2Luw6oSez,https://api.spotify.com/v1/tracks/6GKA0xx0NLsGr2Luw6oSez,https://api.spotify.com/v1/audio-analysis/6GKA0xx0NLsGr2Luw6oSez,94748,4,1
0.525,0.491,11,-6.687,0,0.0547,0.287,0.936,0.132,0.4,132.99,audio_features,7MZLqteD1lSyffiRrLaHjQ,spotify:track:7MZLqteD1lSyffiRrLaHjQ,https://api.spotify.com/v1/tracks/7MZLqteD1lSyffiRrLaHjQ,https://api.spotify.com/v1/audio-analysis/7MZLqteD1lSyffiRrLaHjQ,102570,4,1
0.423,0.216,7,-11.741,1,0.0883,0.882,0.812,0.159,0.378,76.909,audio_features,5WB3r4HdHWZObnZZrrrChg,spotify:track:5WB3r4HdHWZObnZZrrrChg,https://api.spotify.com/v1/tracks/5WB3r4HdHWZObnZZrrrChg,https://api.spotify.com/v1/audio-analysis/5WB3r4HdHWZObnZZrrrChg,85934,4,1
0.344,0.659,5,-6.838,0,0.0443,0.324,0.122,0.114,0.454,158.136,audio_features,2B9W7QgLY9uX8tY5RJUczd,spotify:track:2B9W7QgLY9uX8tY5RJUczd,https://api.spotify.com/v1/tracks/2B9W7QgLY9uX8tY5RJUczd,https://api.spotify.com/v1/audio-analysis/2B9W7QgLY9uX8tY5RJUczd,97429,4,1
0.313,0.456,7,-8.296,1,0.0465,0.467,0.764,0.113,0.236,141.45,audio_features,2cGt9uFnDJ6NOIV5jKl8ZX,spotify:track:2cGt9uFnDJ6NOIV5jKl8ZX,https://api.spotify.com/v1/tracks/2cGt9uFnDJ6NOIV5jKl8ZX,https://api.spotify.com/v1/audio-analysis/2cGt9uFnDJ6NOIV5jKl8ZX,90004,3,1
0.385,0.505,7,-11.604,0,0.0423,0.621,0.894,0.103,0.417,89.977,audio_features,7br728dXfFQESiwGHmMIrL,spotify:track:7br728dXfFQESiwGHmMIrL,https://api.spotify.com/v1/tracks/7br728dXfFQESiwGHmMIrL,https://api.spotify.com/v1/audio-analysis/7br728dXfFQESiwGHmMIrL,92000,4,1
0.411,0.388,11,-9.457,0,0.0496,0.538,0.929,0.304,0.356,97.313,audio_features,6pG7yxpLt08pUf3SgAikFu,spotify:track:6pG7yxpLt08pUf3SgAikFu,https://api.spotify.com/v1/tracks/6pG7yxpLt08pUf3SgAikFu,https://api.spotify.com/v1/audio-analysis/6pG7yxpLt08pUf3SgAikFu,86000,4,1
0.419,0.431,0,-7.864,0,0.0388,0.506,0.771,0.129,0.443,120.91,audio_features,0V0gY9dRpt2ZpGw9X6mpge,spotify:track:0V0gY9dRpt2ZpGw9X6mpge,https://api.spotify.com/v1/tracks/0V0gY9dRpt2ZpGw9X6mpge,https://api.spotify.com/v1/audio-analysis/0V0gY9dRpt2ZpGw9X6mpge,100466,4,1
0.551,0.247,3,-11.325,1,0.0588,0.937,0.656,0.073,0.29,74.096,audio_features,10eLFVBI20Hat2xDAUGARx,spotify:track:10eLFVBI20Hat2xDAUGARx,https://api.spotify.com/v1/tracks/10eLFVBI20Hat2xDAUGARx,https://api.spotify.com/v1/audio-analysis/10eLFVBI20Hat2xDAUGARx,110667,4,1
0.338,0.514,4,-7.979,1,0.0297,0.509,0.828,0.189,0.649,97.609,audio_features,7c83AvfOsfsQETwfHY2v7P,spotify:track:7c83AvfOsfsQETwfHY2v7P,https://api.spotify.com/v1/tracks/7c83AvfOsfsQETwfHY2v7P,https://api.spotify.com/v1/audio-analysis/7c83AvfOsfsQETwfHY2v7P,94500,4,1
0.403,0.487,2,-8.603,1,0.0436,0.151,0.963,0.131,0.59,122.422,audio_features,1gAldEZGL44HZAX2sH43L3,spotify:track:1gAldEZGL44HZAX2sH43L3,https://api.spotify.com/v1/tracks/1gAldEZGL44HZAX2sH43L3,https://api.spotify.com/v1/audio-analysis/1gAldEZGL44HZAX2sH43L3,106918,4,1
0.444,0.434,2,-8.805,0,0.0464,0.506,0.881,0.0964,0.619,128.062,audio_features,0ZjmDcs4hb3HNnTjoGHlLL,spotify:track:0ZjmDcs4hb3HNnTjoGHlLL,https://api.spotify.com/v1/tracks/0ZjmDcs4hb3HNnTjoGHlLL,https://api.spotify.com/v1/audio-analysis/0ZjmDcs4hb3HNnTjoGHlLL,104131,4,1
0.457,0.532,11,-6.706,1,0.04,0.823,0.895,0.168,0.673,126.063,audio_features,3Ptnox8TfCbkam9TYdLfj7,spotify:track:3Ptnox8TfCbkam9TYdLfj7,https://api.spotify.com/v1/tracks/3Ptnox8TfCbkam9TYdLfj7,https://api.spotify.com/v1/audio-analysis/3Ptnox8TfCbkam9TYdLfj7,103312,4,1
0.365,0.42,0,-9.59,0,0.0491,0.702,0.382,0.0716,0.0742,90.426,audio_features,57kpIFOtsXhOnEFNzG7nv8,spotify:track:57kpIFOtsXhOnEFNzG7nv8,https://api.spotify.com/v1/tracks/57kpIFOtsXhOnEFNzG7nv8,https://api.spotify.com/v1/audio-analysis/57kpIFOtsXhOnEFNzG7nv8,171467,4,1
0.4,0.465,6,-8.931,0,0.0397,0.757,0.904,0.116,0.251,138.576,audio_features,3uIXlfdRCvKA0NfEX2nvjR,spotify:track:3uIXlfdRCvKA0NfEX2nvjR,https://api.spotify.com/v1/tracks/3uIXlfdRCvKA0NfEX2nvjR,https://api.spotify.com/v1/audio-analysis/3uIXlfdRCvKA0NfEX2nvjR,90476,4,1
0.437,0.397,0,-7.973,1,0.0504,0.409,0.822,0.307,0.14,114.56,audio_features,1KeQ17eK5t1q7kKOwpRPEy,spotify:track:1KeQ17eK5t1q7kKOwpRPEy,https://api.spotify.com/v1/tracks/1KeQ17eK5t1q7kKOwpRPEy,https://api.spotify.com/v1/audio-analysis/1KeQ17eK5t1q7kKOwpRPEy,166000,4,1
0.456,0.402,6,-5.689,1,0.0527,0.777,0.928,0.1,0.113,91.159,audio_features,4NTCnxf11nUeDEJuDqDmJd,spotify:track:4NTCnxf11nUeDEJuDqDmJd,https://api.spotify.com/v1/tracks/4NTCnxf11nUeDEJuDqDmJd,https://api.spotify.com/v1/audio-analysis/4NTCnxf11nUeDEJuDqDmJd,162500,4,1
0.401,0.462,4,-8.14,1,0.0403,0.721,0.936,0.34,0.603,98.423,audio_features,1Rl1EbV0e7GwroKpwSipX2,spotify:track:1Rl1EbV0e7GwroKpwSipX2,https://api.spotify.com/v1/tracks/1Rl1EbV0e7GwroKpwSipX2,https://api.spotify.com/v1/audio-analysis/1Rl1EbV0e7GwroKpwSipX2,100250,4,1
0.456,0.41,8,-8.115,1,0.0461,0.731,0.00339,0.0995,0.499,91.36,audio_features,1vtcwJXSPVt37mO6GNw1I8,spotify:track:1vtcwJXSPVt37mO6GNw1I8,https://api.spotify.com/v1/tracks/1vtcwJXSPVt37mO6GNw1I8,https://api.spotify.com/v1/audio-analysis/1vtcwJXSPVt37mO6GNw1I8,134000,4,1
0.42,0.578,2,-7.261,0,0.0279,0.22,0.835,0.154,0.541,99.986,audio_features,0FIC7v7EC0AnnKUCoFEy07,spotify:track:0FIC7v7EC0AnnKUCoFEy07,https://api.spotify.com/v1/tracks/0FIC7v7EC0AnnKUCoFEy07,https://api.spotify.com/v1/audio-analysis/0FIC7v7EC0AnnKUCoFEy07,89218,4,1
0.36,0.472,4,-7.599,0,0.0482,0.658,0.963,0.0876,0.447,98.109,audio_features,2bsdZ4LLv2bmbSadFvq0wm,spotify:track:2bsdZ4LLv2bmbSadFvq0wm,https://api.spotify.com/v1/tracks/2bsdZ4LLv2bmbSadFvq0wm,https://api.spotify.com/v1/audio-analysis/2bsdZ4LLv2bmbSadFvq0wm,104750,4,1
0.47,0.498,11,-8.971,1,0.0359,0.136,0.858,0.215,0.793,89.858,audio_features,2ntEEsjvvo2QvuCnbamcmU,spotify:track:2ntEEsjvvo2QvuCnbamcmU,https://api.spotify.com/v1/tracks/2ntEEsjvvo2QvuCnbamcmU,https://api.spotify.com/v1/audio-analysis/2ntEEsjvvo2QvuCnbamcmU,87750,4,1
0.297,0.591,7,-7.798,1,0.0384,0.509,0.715,0.0755,0.557,167.051,audio_features,5sVrB1afymvQ9PxZnNW4RV,spotify:track:5sVrB1afymvQ9PxZnNW4RV,https://api.spotify.com/v1/tracks/5sVrB1afymvQ9PxZnNW4RV,https://api.spotify.com/v1/audio-analysis/5sVrB1afymvQ9PxZnNW4RV,102434,3,1
0.492,0.537,6,-7.957,1,0.0295,0.737,0.647,0.153,0.392,95.772,audio_features,5SGOudFmzp1oPwSUtz0ov5,spotify:track:5SGOudFmzp1oPwSUtz0ov5,https://api.spotify.com/v1/tracks/5SGOudFmzp1oPwSUtz0ov5,https://api.spotify.com/v1/audio-analysis/5SGOudFmzp1oPwSUtz0ov5,310114,4,1
0.464,0.491,5,-7.985,1,0.0372,0.53,0.767,0.11,0.417,130.371,audio_features,3xrrroKtVjvNKAjkXhx1oz,spotify:track:3xrrroKtVjvNKAjkXhx1oz,https://api.spotify.com/v1/tracks/3xrrroKtVjvNKAjkXhx1oz,https://api.spotify.com/v1/audio-analysis/3xrrroKtVjvNKAjkXhx1oz,100049,4,1
0.322,0.483,0,-6.77,1,0.0327,0.629,0.96,0.216,0.534,159.089,audio_features,7LWdY1LqGa6gUF2yABuUvv,spotify:track:7LWdY1LqGa6gUF2yABuUvv,https://api.spotify.com/v1/tracks/7LWdY1LqGa6gUF2yABuUvv,https://api.spotify.com/v1/audio-analysis/7LWdY1LqGa6gUF2yABuUvv,104613,4,1
0.433,0.533,1,-7.243,0,0.0342,0.292,0.932,0.116,0.491,107.153,audio_features,0p8refNeEX9jCGFzMK6Xuo,spotify:track:0p8refNeEX9jCGFzMK6Xuo,https://api.spotify.com/v1/tracks/0p8refNeEX9jCGFzMK6Xuo,https://api.spotify.com/v1/audio-analysis/0p8refNeEX9jCGFzMK6Xuo,91802,4,1
0.457,0.326,0,-8.193,1,0.0365,0.914,0.38,0.136,0.216,143.094,audio_features,68KMvL3qQEKH1naxHOy60Y,spotify:track:68KMvL3qQEKH1naxHOy60Y,https://api.spotify.com/v1/tracks/68KMvL3qQEKH1naxHOy60Y,https://api.spotify.com/v1/audio-analysis/68KMvL3qQEKH1naxHOy60Y,210000,3,1
0.325,0.585,6,-7.727,0,0.0312,0.24,0.854,0.173,0.612,131.695,audio_features,5tpJtPlcWjtzm9hUGOtGXa,spotify:track:5tpJtPlcWjtzm9hUGOtGXa,https://api.spotify.com/v1/tracks/5tpJtPlcWjtzm9hUGOtGXa,https://api.spotify.com/v1/audio-analysis/5tpJtPlcWjtzm9hUGOtGXa,93750,4,1
0.492,0.493,8,-7.538,1,0.0459,0.764,0.931,0.104,0.498,97.049,audio_features,4B4MMDgigGcnFcUQx14Bew,spotify:track:4B4MMDgigGcnFcUQx14Bew,https://api.spotify.com/v1/tracks/4B4MMDgigGcnFcUQx14Bew,https://api.spotify.com/v1/audio-analysis/4B4MMDgigGcnFcUQx14Bew,111695,4,1
0.465,0.529,6,-6.049,0,0.0321,0.677,0.75,0.139,0.517,178.283,audio_features,2EU9vuQzt5YbKDTFfjXGz3,spotify:track:2EU9vuQzt5YbKDTFfjXGz3,https://api.spotify.com/v1/tracks/2EU9vuQzt5YbKDTFfjXGz3,https://api.spotify.com/v1/audio-analysis/2EU9vuQzt5YbKDTFfjXGz3,73748,4,1
0.401,0.521,6,-9.111,0,0.0385,0.23,0.957,0.0837,0.694,133.226,audio_features,3ZZQuZSwNtNyt9l8KjhDOc,spotify:track:3ZZQuZSwNtNyt9l8KjhDOc,https://api.spotify.com/v1/tracks/3ZZQuZSwNtNyt9l8KjhDOc,https://api.spotify.com/v1/audio-analysis/3ZZQuZSwNtNyt9l8KjhDOc,113647,4,1
0.27,0.311,10,-10.235,0,0.0342,0.792,0.928,0.104,0.499,82.218,audio_features,5Daxz5vDzm4OuzsXicbRTe,spotify:track:5Daxz5vDzm4OuzsXicbRTe,https://api.spotify.com/v1/tracks/5Daxz5vDzm4OuzsXicbRTe,https://api.spotify.com/v1/audio-analysis/5Daxz5vDzm4OuzsXicbRTe,92500,4,1
0.443,0.516,3,-8.686,0,0.0505,0.835,0.885,0.116,0.113,123.691,audio_features,5dMl1VEOhnqOjFFNzJyVfx,spotify:track:5dMl1VEOhnqOjFFNzJyVfx,https://api.spotify.com/v1/tracks/5dMl1VEOhnqOjFFNzJyVfx,https://api.spotify.com/v1/audio-analysis/5dMl1VEOhnqOjFFNzJyVfx,109500,4,1
0.422,0.545,11,-6.222,0,0.0432,0.623,0.736,0.188,0.648,128.795,audio_features,6EIcaaNgISr83hyq6GPaZ6,spotify:track:6EIcaaNgISr83hyq6GPaZ6,https://api.spotify.com/v1/tracks/6EIcaaNgISr83hyq6GPaZ6,https://api.spotify.com/v1/audio-analysis/6EIcaaNgISr83hyq6GPaZ6,100000,4,1
0.326,0.453,6,-7.673,0,0.0455,0.765,0.896,0.11,0.0876,92.997,audio_features,41svXocNdFgbS8k7mKyHCU,spotify:track:41svXocNdFgbS8k7mKyHCU,https://api.spotify.com/v1/tracks/41svXocNdFgbS8k7mKyHCU,https://api.spotify.com/v1/audio-analysis/41svXocNdFgbS8k7mKyHCU,91500,4,1
0.383,0.189,11,-12.369,0,0.0359,0.781,0.907,0.0943,0.0652,135.812,audio_features,4FXRx1UnasZjBqXBH6lexU,spotify:track:4FXRx1UnasZjBqXBH6lexU,https://api.spotify.com/v1/tracks/4FXRx1UnasZjBqXBH6lexU,https://api.spotify.com/v1/audio-analysis/4FXRx1UnasZjBqXBH6lexU,102500,4,1
0.51,0.433,1,-7.902,0,0.0479,0.513,0.796,0.0757,0.349,122.767,audio_features,3ncW8IiDd1TmyB5blN8B0j,spotify:track:3ncW8IiDd1TmyB5blN8B0j,https://api.spotify.com/v1/tracks/3ncW8IiDd1TmyB5blN8B0j,https://api.spotify.com/v1/audio-analysis/3ncW8IiDd1TmyB5blN8B0j,100000,4,1
0.487,0.425,8,-9.676,1,0.0329,0.668,0.484,0.123,0.19,93.227,audio_features,4uIycqjqEct2ZQk6lhhKhh,spotify:track:4uIycqjqEct2ZQk6lhhKhh,https://api.spotify.com/v1/tracks/4uIycqjqEct2ZQk6lhhKhh,https://api.spotify.com/v1/audio-analysis/4uIycqjqEct2ZQk6lhhKhh,100000,4,1
0.327,0.659,9,-6.97,0,0.0417,0.624,0.898,0.193,0.233,151.996,audio_features,737qRbscxtoZU4mNISYafl,spotify:track:737qRbscxtoZU4mNISYafl,https://api.spotify.com/v1/tracks/737qRbscxtoZU4mNISYafl,https://api.spotify.com/v1/audio-analysis/737qRbscxtoZU4mNISYafl,146874,4,1
0.313,0.629,0,-6.738,0,0.0355,0.414,0.67,0.115,0.707,92.906,audio_features,6CQNWAqPhtljVYKAN5ugCx,spotify:track:6CQNWAqPhtljVYKAN5ugCx,https://api.spotify.com/v1/tracks/6CQNWAqPhtljVYKAN5ugCx,https://api.spotify.com/v1/audio-analysis/6CQNWAqPhtljVYKAN5ugCx,98375,4,1
0.3,0.603,4,-5.657,1,0.0416,0.703,0.935,0.108,0.87,201.524,audio_features,7LFnWlU8XqsqgKTNxtCEMX,spotify:track:7LFnWlU8XqsqgKTNxtCEMX,https://api.spotify.com/v1/tracks/7LFnWlU8XqsqgKTNxtCEMX,https://api.spotify.com/v1/audio-analysis/7LFnWlU8XqsqgKTNxtCEMX,95040,3,1
0.485,0.56,3,-5.914,1,0.0271,0.658,0.897,0.0902,0.54,94.578,audio_features,01ICnrSqZeTn5hZ0p16Nq1,spotify:track:01ICnrSqZeTn5hZ0p16Nq1,https://api.spotify.com/v1/tracks/01ICnrSqZeTn5hZ0p16Nq1,https://api.spotify.com/v1/audio-analysis/01ICnrSqZeTn5hZ0p16Nq1,91875,4,1
0.33,0.598,1,-6.313,1,0.038,0.743,0.898,0.0835,0.434,141.15,audio_features,5lwOge56Jn9ook1J5gG2pk,spotify:track:5lwOge56Jn9ook1J5gG2pk,https://api.spotify.com/v1/tracks/5lwOge56Jn9ook1J5gG2pk,https://api.spotify.com/v1/audio-analysis/5lwOge56Jn9ook1J5gG2pk,107000,4,1
0.291,0.56,6,-6.0,1,0.0549,0.814,0.802,0.135,0.402,167.492,audio_features,43hhgQnmsSMujLyqpJLvmI,spotify:track:43hhgQnmsSMujLyqpJLvmI,https://api.spotify.com/v1/tracks/43hhgQnmsSMujLyqpJLvmI,https://api.spotify.com/v1/audio-analysis/43hhgQnmsSMujLyqpJLvmI,106750,4,1
0.616,0.39,6,-10.355,1,0.0419,0.756,0.63,0.101,0.376,131.945,audio_features,4qyJf5WfPTj4JxL6vmpsfB,spotify:track:4qyJf5WfPTj4JxL6vmpsfB,https://api.spotify.com/v1/tracks/4qyJf5WfPTj4JxL6vmpsfB,https://api.spotify.com/v1/audio-analysis/4qyJf5WfPTj4JxL6vmpsfB,94000,4,1
0.383,0.528,11,-6.842,0,0.0357,0.618,0.849,0.0818,0.404,129.095,audio_features,2Igp0nKEJdylHFa0lBH78g,spotify:track:2Igp0nKEJdylHFa0lBH78g,https://api.spotify.com/v1/tracks/2Igp0nKEJdylHFa0lBH78g,https://api.spotify.com/v1/audio-analysis/2Igp0nKEJdylHFa0lBH78g,107091,5,1
0.465,0.33,3,-7.919,1,0.0387,0.87,0.804,0.0763,0.296,85.312,audio_features,3nTgIRJYXdy2vIzUEI02Zb,spotify:track:3nTgIRJYXdy2vIzUEI02Zb,https://api.spotify.com/v1/tracks/3nTgIRJYXdy2vIzUEI02Zb,https://api.spotify.com/v1/audio-analysis/3nTgIRJYXdy2vIzUEI02Zb,89500,4,1
0.356,0.346,3,-11.27,0,0.047,0.829,0.965,0.116,0.361,91.697,audio_features,5Fbn7N96b8sFILY5H2QCRV,spotify:track:5Fbn7N96b8sFILY5H2QCRV,https://api.spotify.com/v1/tracks/5Fbn7N96b8sFILY5H2QCRV,https://api.spotify.com/v1/audio-analysis/5Fbn7N96b8sFILY5H2QCRV,100500,4,1
0.477,0.459,9,-9.289,0,0.0358,0.436,0.623,0.111,0.607,135.68,audio_features,26xsro3vCJZR60hNpnWgqe,spotify:track:26xsro3vCJZR60hNpnWgqe,https://api.spotify.com/v1/tracks/26xsro3vCJZR60hNpnWgqe,https://api.spotify.com/v1/audio-analysis/26xsro3vCJZR60hNpnWgqe,106500,4,1
0.373,0.606,9,-9.002,0,0.0375,0.294,0.605,0.082,0.585,83.727,audio_features,2seJVdZv9yYBq2c4Uecxdp,spotify:track:2seJVdZv9yYBq2c4Uecxdp,https://api.spotify.com/v1/tracks/2seJVdZv9yYBq2c4Uecxdp,https://api.spotify.com/v1/audio-analysis/2seJVdZv9yYBq2c4Uecxdp,92000,4,1
0.511,0.162,2,-11.238,1,0.108,0.933,0.829,0.116,0.488,80.506,audio_features,3VxYSl0bXsFi0jAULqtuxT,spotify:track:3VxYSl0bXsFi0jAULqtuxT,https://api.spotify.com/v1/tracks/3VxYSl0bXsFi0jAULqtuxT,https://api.spotify.com/v1/audio-analysis/3VxYSl0bXsFi0jAULqtuxT,81000,4,1
0.556,0.381,6,-10.241,1,0.0662,0.504,0.683,0.086,0.963,126.801,audio_features,70CQNFV2fna9VEDVmq6L73,spotify:track:70CQNFV2fna9VEDVmq6L73,https://api.spotify.com/v1/tracks/70CQNFV2fna9VEDVmq6L73,https://api.spotify.com/v1/audio-analysis/70CQNFV2fna9VEDVmq6L73,106000,4,1
0.44,0.459,7,-8.972,1,0.0391,0.575,0.83,0.109,0.742,135.917,audio_features,762cnLfrujGDUtGrWoR3LO,spotify:track:762cnLfrujGDUtGrWoR3LO,https://api.spotify.com/v1/tracks/762cnLfrujGDUtGrWoR3LO,https://api.spotify.com/v1/audio-analysis/762cnLfrujGDUtGrWoR3LO,102000,4,1
0.514,0.37,4,-11.372,0,0.0445,0.764,0.912,0.0933,0.555,129.135,audio_features,3FEKBxekjnEjSJJoxpBb5i,spotify:track:3FEKBxekjnEjSJJoxpBb5i,https://api.spotify.com/v1/tracks/3FEKBxekjnEjSJJoxpBb5i,https://api.spotify.com/v1/audio-analysis/3FEKBxekjnEjSJJoxpBb5i,106000,4,1
0.208,0.331,3,-13.869,1,0.0439,0.836,0.946,0.0944,0.361,172.424,audio_features,62fXBk7qISEdsJ5iUe1GVN,spotify:track:62fXBk7qISEdsJ5iUe1GVN,https://api.spotify.com/v1/tracks/62fXBk7qISEdsJ5iUe1GVN,https://api.spotify.com/v1/audio-analysis/62fXBk7qISEdsJ5iUe1GVN,156000,4,1
0.647,0.26,1,-13.681,1,0.0569,0.9,0.853,0.101,0.541,100.008,audio_features,7aBjdsAT09XvDKWBpHwuDx,spotify:track:7aBjdsAT09XvDKWBpHwuDx,https://api.spotify.com/v1/tracks/7aBjdsAT09XvDKWBpHwuDx,https://api.spotify.com/v1/audio-analysis/7aBjdsAT09XvDKWBpHwuDx,122250,4,1
0.477,0.377,10,-12.915,1,0.0494,0.952,0.896,0.118,0.551,134.296,audio_features,1MXANs2TnbG03wC2sIjM31,spotify:track:1MXANs2TnbG03wC2sIjM31,https://api.spotify.com/v1/tracks/1MXANs2TnbG03wC2sIjM31,https://api.spotify.com/v1/audio-analysis/1MXANs2TnbG03wC2sIjM31,108000,4,1
0.47,0.434,7,-6.431,1,0.0373,0.702,0.783,0.0952,0.311,164.853,audio_features,25CCBqzS13KnEv86Oy2Kgd,spotify:track:25CCBqzS13KnEv86Oy2Kgd,https://api.spotify.com/v1/tracks/25CCBqzS13KnEv86Oy2Kgd,https://api.spotify.com/v1/audio-analysis/25CCBqzS13KnEv86Oy2Kgd,114000,4,1
0.381,0.472,6,-7.163,1,0.0419,0.614,0.831,0.108,0.763,133.261,audio_features,4FBCMgYXC4UpvjSS29amaW,spotify:track:4FBCMgYXC4UpvjSS29amaW,https://api.spotify.com/v1/tracks/4FBCMgYXC4UpvjSS29amaW,https://api.spotify.com/v1/audio-analysis/4FBCMgYXC4UpvjSS29amaW,86000,4,1
0.503,0.526,0,-6.487,0,0.0482,0.921,0.882,0.161,0.625,145.705,audio_features,00iZQKr3pMG26ca9qZqUwN,spotify:track:00iZQKr3pMG26ca9qZqUwN,https://api.spotify.com/v1/tracks/00iZQKr3pMG26ca9qZqUwN,https://api.spotify.com/v1/audio-analysis/00iZQKr3pMG26ca9qZqUwN,92000,4,1
0.425,0.491,1,-9.096,0,0.0341,0.815,0.869,0.157,0.607,163.797,audio_features,0DGYX5Vs7eIgeKzirfMv6S,spotify:track:0DGYX5Vs7eIgeKzirfMv6S,https://api.spotify.com/v1/tracks/0DGYX5Vs7eIgeKzirfMv6S,https://api.spotify.com/v1/audio-analysis/0DGYX5Vs7eIgeKzirfMv6S,102000,4,1
0.341,0.246,2,-12.2,1,0.111,0.941,0.961,0.153,0.479,198.66,audio_features,7tSSsPUahcEHCMvmXySbLw,spotify:track:7tSSsPUahcEHCMvmXySbLw,https://api.spotify.com/v1/tracks/7tSSsPUahcEHCMvmXySbLw,https://api.spotify.com/v1/audio-analysis/7tSSsPUahcEHCMvmXySbLw,84000,3,1
0.407,0.265,2,-11.461,1,0.0495,0.925,0.83,0.242,0.243,118.023,audio_features,0Cnque4OzKKUAqjBSKGxLd,spotify:track:0Cnque4OzKKUAqjBSKGxLd,https://api.spotify.com/v1/tracks/0Cnque4OzKKUAqjBSKGxLd,https://api.spotify.com/v1/audio-analysis/0Cnque4OzKKUAqjBSKGxLd,131500,4,1
0.504,0.592,1,-7.228,1,0.032,0.752,0.589,0.0829,0.255,128.297,audio_features,3lnQrUYePtKCSuVUNR7Zhr,spotify:track:3lnQrUYePtKCSuVUNR7Zhr,https://api.spotify.com/v1/tracks/3lnQrUYePtKCSuVUNR7Zhr,https://api.spotify.com/v1/audio-analysis/3lnQrUYePtKCSuVUNR7Zhr,88000,3,1
0.585,0.587,4,-7.154,0,0.0535,0.833,0.922,0.0899,0.124,128.702,audio_features,4n00NfePSuKiaw5RqGB0RO,spotify:track:4n00NfePSuKiaw5RqGB0RO,https://api.spotify.com/v1/tracks/4n00NfePSuKiaw5RqGB0RO,https://api.spotify.com/v1/audio-analysis/4n00NfePSuKiaw5RqGB0RO,77500,4,1
0.512,0.49,2,-9.281,1,0.0611,0.517,0.945,0.08,0.269,134.816,audio_features,2ydWXEEF6vFPbEobpyZzDM,spotify:track:2ydWXEEF6vFPbEobpyZzDM,https://api.spotify.com/v1/tracks/2ydWXEEF6vFPbEobpyZzDM,https://api.spotify.com/v1/audio-analysis/2ydWXEEF6vFPbEobpyZzDM,88250,4,1
